date,end_date,reason
2015-04-10,2015-04-15,股東常會
2015-07-23,2015-07-28,除息
2016-04-15,2016-04-20,股東常會
2016-07-13,2016-07-18,除息
2017-04-14,2017-04-19,股東常會
2017-07-19,2017-07-24,除息
2018-04-13,2018-04-18,股東常會
2018-07-19,2018-07-24,除息
2019-04-15,2019-04-18,股東常會
2019-07-19,2019-07-24,除息
2020-04-10,2020-04-15,股東常會
2020-07-24,2020-07-29,除息
2021-04-09,2021-04-14,股東常會
2021-08-18,2021-08-23,除息
2022-04-11,2022-04-14,股東常會
2022-07-22,2022-07-27,除息
2023-04-14,2023-04-19,股東常會
2023-07-21,2023-07-26,除息
2024-04-12,2024-04-17,股東常會
2024-07-19,2024-07-24,除息
2025-04-11,2025-04-16,股東常會
2025-07-18,2025-07-23,除息
2026-04-10,2026-04-15,股東常會
2026-07-24,2026-07-29,除息
